123,520,123Te,,-89171,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,>2Py,,,1/2+*,,,,,,,,,4,,,,,,,,,,1932,IS=0.89,3;EC=100,,,,,,,,,,,,,,,,,,,,,
123,521,123Tem,-88923.5,,,,,,,,1.4,,,,,,,247.47,,,,,,,0.04,,,,,,,,,119.2,,,,d,0.1,,,,11/2-,,,,,,,,,4,,,,,,,,,,1951,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,530,123I,,,-87943,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2232,h,0.0015,5/2+*,,,,,,,,,4,,,,,,,,,,1949,B+=100,,,,,,,,,,,,,,,,,,,,,,,
123,540,123Xe,,-85248,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,h,0.02,,,1/2+*,,,,,,,,,4,,,,,,,,,,1952,B+=100,,,,,,,,,,,,,,,,,,,,
123,541,123Xem,-85063,,,,,,,,,10,,,,,,,,,185.18,,,,,,,0.11,,,,,,,,,,,5.49,,us,0.26,,,7/2-,,,,,,,,,,4,,,,,,,,,,1981,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,550,123Cs,,-81044,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88,,,m,0.03,,,1/2+*,,,,,,,,,4,,,,,,,,,,1954,B+=100,,,,,,,,,,,,,,,,,,,,
123,551,123Csm,-80888,,,,,,,,,12,,,,,,,,,156.27,,,,,,,0.05,,,,,,,,,,,1.64,,,s,0.12,,,11/2-,,,,,,,,,4,,,,,,,,,,1972,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,552,123Csn,-80792,,,,,,,,,13,,,,,,,,,252,,,,,,,,,,6,,,,,,,,,,,,114,,,,,ns,5,,,,,,(9/2+),,,,,,,,4,,,,,,,,,,2000,IT=100,,,,,,,,,,,,,,,,,,,,,,,
123,560,123Ba,,-75655,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,m,0.4,,,,5/2+*,,,,,,,,,4,,,,,,,,,,1962,B+=100,,,,,,,,,,,,,,,,,,
123,561,123Bam,-75534,,,,,,,,,12,,,,,,,,,120.95,,,,,,,0.08,,,,,,,,,830,,,,,ns,60,,,,,1/2+#,,,,,,,,,4,,,,,,,,,,1991,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,570,123La,,-68650#,,,,,,,200#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,s,3,,,,,,11/2-#,,,,,,,,4,,,,,,,,,,1978,B+=100,,,,,,,,,,,,,,,,,,,
123,580,123Ce,,-60290#,,,,,,,300#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,s,0.2,,,,(5/2)(+#),,,,,4,,,,,,,,,,1984,B+=100;B+p=?,,,,,,,,,,,,,,,,,,,,,,,,,
123,590,123Pr,,-50230#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800#,,,,ms,,,,,,,,3/2+#,,,,,,,,,,,,,,,,,,,,,,,,,,B+,?;B+p,?,,,,,,,,,,,,
124,440,124Ru,,-33590#,,,,,,,600#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,ms,3,,,,,,0+,,,,,,,,,,,,15,,,,,,,,,,2010,B-=100;B-n,?;B-2n,?,,,,,,,,,,,,,,
124,450,124Rh,,-44710#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,ms,2,,,,,,2+#,,,,,,,,,,,15,,,,,,,,,,2010,B-=100;B-n<31;B-2n,?,,,,,,,,,,,,,,,,
124,460,124Pd,,-58400#,,,,,,,300#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,ms,15,,,,,0+,,,,,,,,,,,,14,,,,,,,,,,1997,B-=100;B-n=17,5,,,,,,,,,,,,,,,,
124,461,124Pdm,-57400#,,,,,,,850#,,,,,,,1000#,,,,,,,800#,,,,,,,,,,,>20,,,,,us,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,2012,IT~100,,,,,,,,,,,,,,,,,,,,,,,,
124,470,124Ag,,-66230,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,177.9,,,ms,2.6,,,,(2-),,,,,,,,,,15,,,,,,,,,,1984,B-=100;B-n=1.3,9,,,,,,,,,,,,,,,,,,,,,
124,471,124Agm,-66180#,,,,,,,260#,,,,,,,,,50#,,,,,,,,50#,,,,,,,,*,,144,,,,,ms,20,,,,,9-#,,,,,,,,,,,15,,,,,,,,,,1995,B-=100;B-n,?,,,,,,,,,,,,,,,,,,,,,,,,,,
124,472,124Agn,-66070,,,,,,,,250,,,,,,,,,155.6,,,,,,,,0.5,,,,,,,,,,140,,,,,ns,50,,,,,(1+),,,,,,,,,,15,,,,,,,,,,2012,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,473,124Agp,-66000,,,,,,,,250,,,,,,,,,231.1,,,,,,,,0.7,,,,,,,,,,,,1.48,,us,0.15,,,(1-),,,,,,,,,,15,,,,,,,,,,2012,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,480,124Cd,,-76699.4,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,s,0.02,,,0+,,,,,,,,,,,,8,,,,,,,,,,1974,B-=100,,,,,,,,,,,,,,,,,,,,
124,490,124In,,-80870,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,,,3.12,,,s,0.09,,,3+*,,,,,,,,,,,8,,,,,,,,,,1964,B-=100,,,,,,,,,,,,,,,,,,,
124,491,124Inm,-80890,,,,,,,,,50,,,,,,,,,-20,,,,,,,,,60,,,,,,,BD*,,,,3.67,,,s,0.03,,,8-*,,,,,,,,,,,8,,,,,,,,,,1974,B-~100;IT,?,,,,,,,,,,,,,,,,,,,,,,,,,,
124,500,124Sn,,-88231.5,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,>100Py,0+,,,,,,,,,,,,8,,,,,,,,,,1922,IS=5.79,5;2B-,?,,,,,,,,,,,,,,,,,,,
124,501,124Snm,-86026.9,,,,,,,,1.3,,,,,,2204.62,,,,,,0.023,,,,,,,,270,,,,,ns,60,,,,,5-,,,,,,,,,,,,8,,,,,,,,,,1979,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,502,124Snn,-85906.5,,,,,,,,1.3,,,,,,2324.96,,,,,,,0.04,,,,,,,,,,,3.1,,,us,0.5,,,,7-,,,,,,,,,,,,8,,,,,,,,,,1979,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,503,124Snp,-85574.9,,,,,,,,1.3,,,,,,2656.6,,,,,,,,0.3,,,,,,,,,,,51,,,,,us,3,,,,,,10+,,,,,,,,,,,8,,,,,,,,,,1992,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,504,124Snq,-83679.1,,,,,,,,1.3,,,,,,4552.4,,,,,,,,0.3,,,,,,,,,,260,,,,,ns,25,,,,,15-,,,,,,,,,,,,,,,,,,,,,,,2012,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,510,124Sb,,-87619.1,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2,,,d,0.03,,,3-*,,,,,,,,,,,8,,,,,,,,,,1939,B-=100,,,,,,,,,,,,,,,,,,,,,,
124,511,124Sbm,-87608.2,,,,,,,,1.4,,,,,,,,10.8627,,,,,0.0008,,,,,,,,93,,,,,,s,5,,,,,,5+,,,,,,,,,,,,8,,,,,,,,,,1947,IT=75,5;B-=25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,512,124Sbn,-87582.3,,,,,,,,1.4,,,,,,,,36.844,,,,,0.0014,,,,,,,,20.2,,,,m,0.2,,,,(8)-,,,,,,,,,,8,,,,,,,,,,1947,"IT=100[gs=0,m=100]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,513,124Sbp,-87578.3,,,,,,,,1.4,,,,,,,,40.8038,,,,,0.0007,,,,,,,,,3.2,,,us,0.3,,,,(3+),,,,,,,,,,8,,,,,,,,,,1989,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,520,124Te,,-90524.1,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,,,,,,,,0+,,,,,,,,,,,,8,,,,,,,,,,1932,IS=4.74,14,,,,,,,,,,,,,,
124,530,124I,,,-87364.6,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.176,d,0.0003,2-*,,,,,,,,,,,8,,,,,,,,,,1938,B+=100,,,,,,,,,,,,,,,,,,,,,,,,
124,540,124Xe,,-87667.4,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,>200Ty,0+,,,,,,,,,,,,8,,,,,,,,,,1922,IS=0.095,5;2B+,?,,,,,,,,,,,,,,,,,,,
124,550,124Cs,,-81741,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,,,,s,0.4,,,,1+*,,,,,,,,,,,8,,,,,,,,,,1969,B+=100,,,,,,,,,,,,,,,,
124,551,124Csm,-81278,,,,,,,,,,9,,,,,,,,,462.63,,,,,,,0.14,,,,,,,,,,,6.41,,,s,0.07,,,(7)+,,,,,,,,,,8,,,,,,,,,,1983,IT=99.89,2;B+=0.11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,560,124Ba,,-79090,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,m,0.5,,,,0+,,,,,,,,,,,,8,,,,,,,,,,1967,B+=100,,,,,,,,,,,,,,,,
124,570,124La,,-70260,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*&,,29.21,,,s,0.17,,,"(7,8-)",,,,,,,,8,,,,,,,,,,1978,B+=100,,,,,,,,,,,,,,,,,,,,,,,,
124,571,124Lam,-70160#,,,,,,,120#,,,,,,,,100#,,,,,,,100#,,,,,,,,*&,,21,,,,,,s,4,,,,,,2-#,,,,,,,,,,,8,,,,,,,,,,1992,B+=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,580,124Ce,,-64920#,,,,,,,300#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,s,1.2,,,,0+,,,,,,,,,,,,8,,,,,,,,,,1978,B+=100,,,,,,,,,,,,,,,,,,
124,590,124Pr,,-53150#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,s,0.2,,,,,,,,,,,,,,,,,,8,,,,,,,,,,1986,B+=100;B+p=?,,,,,,,,,,,,,,,,
124,600,124Nd,,-44830#,,,,,,,500#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500#,,,,ms,,,,,,,,0+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,?;B+p,?,,,,,,,,,
125,440,125Ru,,-28370#,,,,,,,300#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12#,,,,ms,>550ns,3/2+#,,,,,,,,,,,,,,,,,,,,,2018,B-,?;B-n,?;B-2n,?,,,,,,,,,,,,,,,,,,,,
125,450,125Rh,,-41830#,,,,,,,500#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,ms,2,,,,7/2+#,,,,,,,,,15,,,,,,,,,,2010,B-=100;B-n,?;B-2n,?,,,,,,,,,,,,,,,,,,,,,
125,460,125Pd,,-53960#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,ms,6,,,,,,3/2+#,,,,,,,,,15,,,,,,,,,,2008,B-=100;B-n=12,4,,,,,,,,,,,,,,,,,,
125,461,125Pdm,-53860#,,,,,,,400#,,,,,,,,100#,,,,,,,,50#,,,,,,,,,,,,50#,,,,ms,,,,,,,,11/2-#,,,,,,,,,,,,,,,,,,,,2019,B-~100;IT,?,,,,,,,,,,,,,,,,,,,,,,,,,
125,462,125Pdn,-52160#,,,,,,,400#,,,,,,,1805.23,,,,,,,0.18,,,,,,,,,144,,,,,ns,4,,,,,,(23/2+),,,,,,,15,,,,,,,,,,2019,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,470,125Ag,,-64520,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,ms,5,,,,,,(9/2+)*,,,,,,,15,,,,,,,,,,1994,B-=100;B-n=11.8,10,,,,,,,,,,,,,,,,,,,
125,471,125Agm,-64420,,,,,,,,430,,,,,,,,,,97.1,,,,,,,,0.5,,,,,,,,,,,50#,,,,ms,,,,,,,,(1/2-)*,,,,,,,,,,,,,,,,,,,2019,B-,?;IT,?;B-n,?,,,,,,,,,,,,,,,,,,,,,,
125,472,125Agn,-63020,,,,,,,,430,,,,,,,,1501.2,,,,,,,,0.6,,,,,,,,,,491,,,,,ns,20,,,,,(17/2-),,,,,,,15,,,,,,,,,,2009,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,480,125Cd,,-73348.1,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,,,,,ms,40,,,,,3/2+*,,,,,,,,,11,,,,,,,,,,1986,B-=100,,,,,,,,,,,,,,,,,,,,,
125,481,125Cdm,-73162,,,,,,,,,,3,,,,,,,,,186,,,,,,,,,,4,,,,,,,MD,,,480,,,,,ms,30,,,,,11/2-*,,,,,,,,11,,,,,,,,,,1986,B-=100,,,,,,,,,,,,,,,,,,,,,,,,,
125,482,125Cdn,-71700,,,,,,,,,,5,,,,,,,,1648,,,,,,,,,,4,,,,,,,,,,,,,19,,,,,us,3,,,,,,(19/2+),,,,,,,,,,,,,,,,,,,2011,IT=100,,,,,,,,,,,,,,,,,,,,,
125,490,125In,,-80412.3,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,,,s,0.04,,,9/2+*,,,,,,,,,11,,,,,,,,,,1967,B-=100,,,,,,,,,,,,,,,,,,,,,,,
125,491,125Inm,-80060,,,,,,,,,12,,,,,,,,,352,,,,,,,,,12,,,,,,,,,,,,,12.2,,,,s,0.2,,,,1/2-*,,,,,,,,,11,,,,,,,,,,1974,B-=100,,,,,,,,,,,,,,,,,,,,,,,,,
125,492,125Inn,-78402.9,,,,,,,,1.9,,,,,,2009.4,,,,,,,,0.7,,,,,,,,,,,,9.4,,,us,0.6,,,,(19/2+),,,,,,,11,,,,,,,,,,1998,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,493,125Inp,-78251.1,,,,,,,,2,,,,,,2161.2,,,,,,,,0.9,,,,,,,,,,,,5,,,ms,1.5,,,,(23/2-),,,,,,,11,,,,,,,,,,1998,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,500,125Sn,,-85893.7,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.634,,d,0.015,,11/2-*,,,,,,,,11,,,,,,,,,,1939,B-=100,,,,,,,,,,,,,,,,,,,,,,,,,,
125,501,125Snm,-85866.2,,,,,,,,1.3,,,,,,,,27.5,,,,,,,0.14,,,,,,,,,,,9.77,,,m,0.25,,,3/2+*,,,,,,,,,11,,,,,,,,,,1939,B-=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,502,125Snn,-84000.9,,,,,,,,1.3,,,,,,1892.8,,,,,,,,0.3,,,,,,,,,,,,6.2,,,us,0.2,,,,19/2+,,,,,,,,,11,,,,,,,,,,2000,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,503,125Snp,-83834.2,,,,,,,,1.4,,,,,,2059.5,,,,,,,,0.4,,,,,,,,,,650,,,,,ns,60,,,,,23/2+,,,,,,,,,11,,,,,,,,,,2008,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,504,125Snq,-83270.2,,,,,,,,1.4,,,,,,2623.5,,,,,,,,0.5,,,,,,,,,,230,,,,,ns,17,,,,,27/2-,,,,,,,,,11,,,,,,,,,,2000,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,510,125Sb,,-88255.1,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7576,y,0.0011,7/2+*,,,,,,,,,11,,,,,,,,,,1951,B-=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,511,125Sbm,-86283.9,,,,,,,,2.5,,,,,,1971.25,,,,,,,0.2,,,,,,,,,,,4.1,,,us,0.2,,,,15/2-,,,,,,,,,11,,,,,,,,,,2007,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,512,125Sbn,-86143,,,,,,,,2.5,,,,,,2112.1,,,,,,,,0.3,,,,,,,,,,,28.5,,,us,0.5,,,,19/2-,,,,,,,,,11,,,,,,,,,,2007,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,514,125Sbq,-85784.1,,,,,,,,2.5,,,,,,2471,,,,,,,,0.4,,,,,,,,,,277,,,ns,6.4,,,,(23/2)+,,,,,,,11,,,,,,,,,,2007,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,520,125Te,,-89021.8,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,,,,,,,,1/2+*,,,,,,,,,11,,,,,,,,,,1931,IS=7.07,15,,,,,,,,,,,,,,,,,
125,521,125Tem,-88877,,,,,,,,1.4,,,,,,,144.775,,,,,,0.008,,,,,,,,,57.4,,,d,0.15,,,11/2-,,,,,,,,,11,,,,,,,,,,1949,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,530,125I,,,-88836,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.392,,d,0.008,,5/2+*,,,,,,,,,11,,,,,,,,,,1947,EC=100,,,,,,,,,,,,,,,,,,,,,,,,,
125,540,125Xe,,-87199.4,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.87,,,h,0.08,,,1/2+*,,,,,,,,,11,,,,,,,,,,1950,B+=100,,,,,,,,,,,,,,,,,,,,,,,,
125,541,125Xem,-86946.8,,,,,,,,1.4,,,,,,,252.61,,,,,,,0.14,,,,,,,,,,56.9,,,,s,0.9,,,,9/2-*,,,,,,,,,11,,,,,,,,,,1954,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,542,125Xen,-86903.5,,,,,,,,1.4,,,,,,,295.89,,,,,,,0.15,,,,,,,,,140,,,,,ns,30,,,,,7/2+,,,,,,,,,,11,,,,,,,,,,1979,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,550,125Cs,,-84090,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.35,,,m,0.29,,,1/2+*,,,,,,,,,11,,,,,,,,,,1954,B+=100,,,,,,,,,,,,,,,,,,,,
125,551,125Csm,-83824,,,,,,,,,,8,,,,,,,,,266.1,,,,,,,,1.1,,,,,,,,,,900,,,,,us,30,,,,,(11/2-),,,,,,,11,,,,,,,,,,1998,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,560,125Ba,,-79669,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,m,0.3,,,,1/2+*,,,,,,,,,11,,,,,,,,,,1968,B+=100,,,,,,,,,,,,,,,,,,
125,561,125Bam,-79549#,,,,,,,,23#,,,,,,,,120#,,,,,,,,20#,,,,,,,,,,,,,2.76,,us,0.14,,,(7/2-),,,,,,,,11,,,,,,,,,,1989,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,570,125La,,-73759,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,&,,64.8,,,,s,1.2,,,,11/2-#,,,,,,,,11,,,,,,,,,,1973,B+=100,,,,,,,,,,,,,,,,,,,,,
125,571,125Lam,-73652,,,,,,,,,26,,,,,,,,,107,,,,,,,0.1,,,,,,,&,390,,,,,ms,40,,,,,(3/2+),,,,,,,,11,,,,,,,,,,1998,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,580,125Ce,,-66660#,,,,,,,200#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,s,0.3,,,,(7/2-),,,,,,,,11,,,,,,,,,,1978,B+=100;B+p=?,,,,,,,,,,,,,,,,,,,,,,
125,581,125Cem,-66570#,,,,,,,200#,,,,,,,,,93.6,,,,,,,,0.4,,,,,,,,,,,13,,,,,,s,10,,,,,(1/2+),,,,,,,,11,,,,,,,,,,2007,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,590,125Pr,,-58070#,,,,,,,300#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,s,0.7,,,,3/2+#,,,,,,,,,11,,,,,,,,,,2002,B+=100;B+p,?,,,,,,,,,,,,,,,,,,,,
125,600,125Nd,,-48070#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,ms,150,,,,(5/2)(+#),,,,,11,,,,,,,,,,1999,B+=100;B+p>0,,,,,,,,,,,,,,,,,,,,,,,,,,
126,450,126Rh,,-37200#,,,,,,,500#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,ms,3,,,,,,1-#,,,,,,,,,,,15,,,,,,,,,,2010,B-=100;B-n,?;B-2n,?,,,,,,,,,,,,,,,
126,460,126Pd,,-51790#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,,,ms,0.8,,,,0+,,,,,,,,,,,,15,,,,,,,,,,2008,B-=100;B-n=22,9,,,,,,,,,,,,,,,,,,,
126,461,126Pdm,-49770#,,,,,,,400#,,,,,,,2023.5,,,,,,,,0.7,,,,,,,,,,330,,,,,ns,40,,,,,(5-),,,,,,,,,,15,,,,,,,,,,2013,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,462,126Pdn,-49680#,,,,,,,400#,,,,,,,2109.7,,,,,,,,0.9,,,,,,,,,,440,,,,,ns,30,,,,,(7-),,,,,,,,,,15,,,,,,,,,,2013,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,463,126Pdp,-49380#,,,,,,,400#,,,,,,,2406,,,,,,,,1,,,,,,,,,,,23,,,ms,0.8,,,,(10+),,,,,,,,,15,,,,,,,,,,2014,B=72,8;IT=28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,470,126Ag,,-60720#,,,,,,,200#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,ms,10,,,,,3+#,,,,,,,,,,,15,,,,,,,,,,1994,B-=100;B-n=13.7,11,,,,,,,,,,,,,,,,,
126,471,126Agm,-60620#,,,,,,,220#,,,,,,,,100#,,,,,,,100#,,,,,,,,,,,108.4,,,ms,2.4,,,,9-#,,,,,,,,,,,15,,,,,,,,,,1995,B-=100;IT,?;B-n,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,472,126Agn,-60470#,,,,,,,200#,,,,,,,,254.8,,,,,,,,0.5,,,,,,,,,,,27,,,,,us,6,,,,,,1-#,,,,,,,,,,,15,,,,,,,,,,2012,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,
126,480,126Cd,,-72255.7,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,ms,5,,,,,,0+,,,,,,,,,,,,3,,,,,,,,,,1978,B-=100,,,,,,,,,,,,,,,,,
126,490,126In,,-77809,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,s,0.01,,,3+*,,,,,,,,,,,3,,,,,,,,,,1974,B-=100,,,,,,,,,,,,,,,,,
126,491,126Inm,-77719,,,,,,,,,,5,,,,,,,,,,90,,,,,,,,,,7,,,,,,,MD,,,,,1.64,,,s,0.05,,,8-*,,,,,,,,,,,3,,,,,,,,,,1970,B-=100,,,,,,,,,,,,,,,,,,,,,,,
126,492,126Inn,-77566,,,,,,,,,,4,,,,,,,,,243.3,,,,,,,,0.2,,,,,,,,,,,22,,,,,us,2,,,,,,1-,,,,,,,,,,,,,,,,,,,,,,,,2003,IT=100,,,,,,,,,,,,,,,,,,,
126,500,126Sn,,-86015,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,ky,14,,,,,0+,,,,,,,,,,,,3,,,,,,,,,,1962,B-=100,,,,,,,,,,,,,,,
126,501,126Snm,-83796,,,,,,,,,11,,,,,,,,2218.99,,,,,,,0.08,,,,,,,,,,,6.1,,,us,0.7,,,,7-,,,,,,,,,,,,3,,,,,,,,,,1979,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,502,126Snn,-83451,,,,,,,,,11,,,,,,,,2564.5,,,,,,,,0.5,,,,,,,,,,,,7.6,,,us,0.3,,,,10+,,,,,,,,,,,3,,,,,,,,,,2000,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,503,126Snp,-81668,,,,,,,,,11,,,,,,,,4347.4,,,,,,,,0.4,,,,,,,,,,114,,,,,ns,2,,,,,,15-,,,,,,,,,,,,,,,,,,,,,,,2012,IT=100,,,,,,,,,,,,,,,,,,,,,,,
126,510,126Sb,,-86390,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35,,,d,0.06,,,8-,,,,,,,,,,,,3,,,,,,,,,,1956,B-=100,,,,,,,,,,,,,,,,,,
126,511,126Sbm,-86370,,,,,,,,,30,,,,,,,,,,17.7,,,,,,,,0.3,,,,,,,,,,,19.15,,,m,0.08,,,5+,,,,,,,,,,,,3,,,,,,,,,,1956,B-=86,4;IT=14,4,,,,,,,,,,,,,,,,,,,,,,,,
126,512,126Sbn,-86350,,,,,,,,,30,,,,,,,,,,40.4,,,,,,,,0.3,,,,,,,,,,~11,,,,,,s,,,,,,,,3-,,,,,,,,,,,,3,,,,,,,,,,1976,"IT=100[gs=0,m=100]",,,,,,,,,,,,,,,,,,,,
126,513,126Sbp,-86290,,,,,,,,,30,,,,,,,,,104.6,,,,,,,,0.3,,,,,,,,,,553,,,,,ns,5,,,,,,3+,,,,,,,,,,,,3,,,,,,,,,,1976,IT=100,,,,,,,,,,,,,,,,,,,,,,,
126,514,126Sbq,-84580,,,,,,,,,30,,,,,,,,1810.7,,,,,,,,1.7,,,,,,,,,,,90,,,,,ns,16,,,,,(13+),,,,,,,,,,,,,,,,,,,,,2019,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,
126,520,126Te,,-90064.2,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,,,,,,,,0+,,,,,,,,,,,,3,,,,,,,,,,1924,IS=8.84,25,,,,,,,,,,,,,,
